order id,customer id,product id,order status,payment id,purchase date,shipping id,'loyalty':'rating','quantity':'cost'
273,1255,SMARTPHONE_SKU1001,Completed,3,8/10/2024,3,'No': '5','5': '4.189729272'
274,1256,SMARTPHONE_SKU1004,Cancelled,5,6/28/2024,1,'No': '2','4': '126.8240468'
275,1257,SMARTPHONE_SKU1001,Completed,3,7/17/2024,3,'No': '5','6': '4.189729272'
276,1258,TABLET_SKU1002,Completed,2,5/10/2024,3,'No': '3','4': '62.72919932'
277,1261,SMARTPHONE_SKU1004,Completed,3,1/31/2024,1,'No': '2','1': '126.8240468'
278,1262,SMARTPHONE_SKU1004,Completed,3,11/24/2023,4,'Yes': '2','5': '125.2583178'
279,1263,SMARTWATCH_SKU1003,Copleted,2,10/19/2023,1,'Yes': '3','6': '69.89256231'
280,1263,SMARTWATCH_SKU1003,Completed,4,10/22/2023,3,'No': '3','8': '77.65840257'
281,1264,SMARTPHONE_SKU1001,Completed,2,4/17/2024,3,'No': '5','9': '4.189729272'
282,1265,TABLET_SKU1002,Completed,4,10/12/2023,3,'No': '3','1': '62.72919932'
283,1265,SMARTWATCH_SKU1003,Cancelled,5,11/9/2023,4,'No': '3','9': '69.02969117'
284,1265,SMARTPHONE_SKU1004,Completed,4,6/26/2024,3,'No': '2','2': '140.9156075'
285,1265,SMARTPHONE_SKU1001,Cancelled,4,9/21/2024,1,'No': '5','1': '3.770756345'
286,1266,SMARTPHONE_SKU1004,Cancelled,4,6/4/2024,1,'No': '2','1': '126.8240468'
287,1267,TABLET_SKU1002,Completed,4,1/12/2024,4,'Yes': '3','7': '55.75928829'
288,1268,SMARTWATCH_SKU1003,Completed,2,9/30/2023,1,'No': '3','6': '69.89256231'
289,1268,SMARTPHONE_SKU1004,Completed,2,4/18/2024,1,'Yes': '2','6': '126.8240468'
290,1268,SMARTWATCH_SKU1003,Completed,2,7/22/2024,3,'Yes': '3','4': '77.65840257'
291,1269,SMARTPHONE_SKU1001,Completed,5,7/31/2024,4,'Yes': '5','9': '3.724203797'
292,1271,TABLET_SKU1002,Completed,2,10/11/2023,3,'No': '3','1': '62.72919932'
293,1271,SMARTWATCH_SKU1003,Cancelled,3,9/19/2024,3,'No': '3','8': '77.65840257'
294,1272,TABLET_SKU1002,complete,4,3/11/2024,4,'No': '3','10': '55.75928829'
295,1276,TABLET_SKU1002,Cancelled,4,3/4/2024,1,'No': '3','5': '56.45627939'
296,1276,TABLET_SKU1002,Completed,4,3/13/2024,1,'No': '3','7': '56.45627939'
297,1277,SMARTWATCH_SKU1003,Cancelled,4,3/8/2024,3,'No': '3','4': '77.65840257'
298,1277,TABLET_SKU1002,Completed,2,6/13/2024,3,'No': '3','1': '62.72919932'
299,1278,SMARTWATCH_SKU1003,Completed,3,10/8/2023,1,'No': '3','1': '69.89256231'
300,1278,LAPTOP_SKU1005,Completed,5,11/24/2023,4,'No': '3','1': '121.6796261'
301,1278,LAPTOP_SKU1005,Completed,4,2/5/2024,1,'No': '3','7': '123.2006214'
302,1278,LAPTOP_SKU1005,Completed,3,8/5/2024,1,'No': '3','5': '123.2006214'
303,1280,SMARTPHONE_SKU1001,Completed,4,11/26/2023,4,'No': '5','6': '3.724203797'
304,1280,SMARTWATCH_SKU1003,Completed,4,8/21/2024,1,'No': '3','8': '69.89256231'
305,1283,SMARTPHONE_SKU1001,Completed,4,5/5/2024,3,'No': '5','9': '4.189729272'
306,1286,TABLET_SKU1002,Completed,4,11/20/2023,3,'No': '3','4': '62.72919932'
307,1286,LAPTOP_SKU1005,Cancelled,2,6/8/2024,3,'Yes': '3','10': '136.8895794'
308,1286,LAPTOP_SKU1005,Completed,5,7/12/2024,1,'No': '3','7': '123.2006214'
309,1287,SMARTWATCH_SKU1003,Completed,2,12/7/2023,3,'Yes': '3','4': '77.65840257'
310,1287,LAPTOP_SKU1005,cancelled,4,3/21/2024,1,'No': '3','4': '123.2006214'
311,1287,SMARTPHONE_SKU1004,Cancelled,2,5/1/2024,4,'Yes': '2','2': '125.2583178'
312,1287,TABLET_SKU1002,Completed,2,8/12/2024,1,'No': '3','6': '56.45627939'
313,1288,SMARTPHONE_SKU1004,Completed,5,3/20/2024,3,'Yes': '2','10': '140.9156075'
314,1290,LAPTOP_SKU1005,Cancelled,4,1/8/2024,1,'No': '3','8': '123.2006214'
315,1292,SMARTPHONE_SKU1004,Completed,5,11/18/2023,4,'No': '2','6': '125.2583178'
316,1292,TABLET_SKU1002,completed,4,3/31/2024,3,'Yes': '3','8': '62.72919932'
317,1292,LAPTOP_SKU1005,Completed,5,6/29/2024,3,'No': '3','1': '136.8895794'
318,1293,SMARTPHONE_SKU1004,Completed,5,10/30/2023,3,'Yes': '2','6': '140.9156075'
319,1294,LAPTOP_SKU1005,Completed,2,3/6/2024,1,'No': '3','8': '123.2006214'
320,1295,SMARTPHONE_SKU1004,cancelled,4,8/7/2024,4,'No': '2','6': '125.2583178'
321,1296,SMARTPHONE_SKU1001,Completed,2,10/18/2023,3,'No': '5','7': '4.189729272'
322,1296,SMARTWATCH_SKU1003,Completed,4,12/23/2023,1,'No': '3','8': '69.89256231'
323,1298,TABLET_SKU1002,Completed,3,11/3/2023,3,'No': '3','7': '62.72919932'
324,1299,SMARTPHONE_SKU1004,Completed,3,11/28/2023,4,'No': '2','10': '125.2583178'
325,1300,SMARTPHONE_SKU1001,Completed,2,4/19/2024,4,'No': '5','8': '3.724203797'
326,1301,SMARTPHONE_SKU1004,Cancelled,5,3/24/2024,1,'No': '2','2': '126.8240468'
327,1301,SMARTPHONE_SKU1004,Completed,3,8/1/2024,1,'Yes': '2','1': '126.8240468'
328,1302,SMARTPHONE_SKU1001,Completed,4,8/31/2024,3,'No': '5','7': '4.189729272'
329,1303,SMARTPHONE_SKU1001,Completed,5,6/21/2024,3,'No': '5','9': '4.189729272'
330,1303,SMARTPHONE_SKU1004,Completed,4,6/24/2024,3,'No': '2','3': '140.9156075'
331,1304,TABLET_SKU1002,Completed,4,10/24/2023,3,'No': '3','3': '62.72919932'
332,1305,SMARTPHONE_SKU1004,Completed,3,11/8/2023,4,'No': '2','4': '125.2583178'
333,1305,SMARTWATCH_SKU1003,Cancelled,3,6/13/2024,1,'No': '3','7': '69.89256231'
334,1306,SMARTWATCH_SKU1003,cancelled,5,10/6/2023,4,'Yes': '3','7': '69.02969117'
335,1306,SMARTPHONE_SKU1001,Completed,4,1/28/2024,3,'No': '5','3': '4.189729272'
336,1307,LAPTOP_SKU1005,Completed,2,3/18/2024,1,'No': '3','2': '123.2006214'
337,1307,TABLET_SKU1002,Cancelled,2,5/25/2024,3,'No': '3','6': '62.72919932'
338,1308,LAPTOP_SKU1005,Completed,5,1/7/2024,1,'Yes': '3','3': '123.2006214'
339,1309,LAPTOP_SKU1005,Cancelled,3,4/7/2024,4,'No': '3','6': '121.6796261'
340,1309,SMARTWATCH_SKU1003,Completed,5,8/24/2024,4,'No': '3','6': '69.02969117'
341,1310,LAPTOP_SKU1005,Cancelled,4,11/26/2023,4,'Yes': '3','9': '121.6796261'
342,1310,SMARTPHONE_SKU1004,cancelled,4,8/23/2024,1,'No': '2','9': '126.8240468'
343,1311,SMARTWATCH_SKU1003,Completed,3,8/30/2024,3,'Yes': '3','3': '77.65840257'
344,1312,SMARTPHONE_SKU1001,Completed,4,6/13/2024,3,'Yes': '5','4': '4.189729272'
345,1313,TABLET_SKU1002,Completed,5,1/7/2024,3,'No': '3','7': '62.72919932'
346,1313,SMARTPHONE_SKU1004,Completed,4,6/20/2024,3,'No': '2','6': '140.9156075'
347,1314,SMARTPHONE_SKU1001,Completed,2,12/9/2023,4,'No': '5','6': '3.724203797'
348,1314,LAPTOP_SKU1005,Cancelled,5,9/7/2024,3,'No': '3','7': '136.8895794'
349,1315,SMARTPHONE_SKU1004,Cancelled,5,3/17/2024,3,'No': '2','6': '140.9156075'
350,1315,SMARTPHONE_SKU1001,cancelled,5,5/29/2024,3,'No': '5','6': '4.189729272'
351,1315,LAPTOP_SKU1005,Cancelled,3,6/8/2024,4,'Yes': '3','10': '121.6796261'
352,1315,SMARTPHONE_SKU1001,Cancelled,5,6/25/2024,4,'No': '5','6': '3.724203797'
353,1316,SMARTWATCH_SKU1003,Completed,5,5/11/2024,4,'Yes': '3','3': '69.02969117'
354,1316,TABLET_SKU1002,Cancelled,3,5/31/2024,4,'No': '3','10': '55.75928829'
355,1316,SMARTWATCH_SKU1003,Completed,2,9/5/2024,1,'Yes': '3','5': '69.89256231'
356,1317,SMARTWATCH_SKU1003,Completed,3,5/9/2024,4,'No': '3','2': '69.02969117'
357,1317,SMARTPHONE_SKU1001,Cancelled,3,5/21/2024,4,'No': '5','6': '3.724203797'
358,1318,TABLET_SKU1002,Completed,5,11/19/2023,1,'No': '3','10': '56.45627939'
359,1320,SMARTWATCH_SKU1003,Completed,3,11/21/2023,1,'No': '3','7': '69.89256231'
360,1321,TABLET_SKU1002,Completed,5,12/9/2023,4,'No': '3','8': '55.75928829'
361,1321,SMARTWATCH_SKU1003,Cancelled,4,3/23/2024,1,'No': '3','7': '69.89256231'
362,1324,LAPTOP_SKU1005,Cancelled,2,6/14/2024,4,'No': '3','10': '121.6796261'
363,1326,SMARTWATCH_SKU1003,Completed,4,10/11/2023,1,'Yes': '3','8': '69.89256231'
364,1327,SMARTPHONE_SKU1001,Cancelled,5,12/7/2023,1,'No': '5','9': '3.770756345'
365,1327,LAPTOP_SKU1005,Completed,5,1/2/2024,4,'No': '3','3': '121.6796261'
366,1327,TABLET_SKU1002,Cancelled,5,9/20/2024,1,'No': '3','2': '56.45627939'
367,1328,LAPTOP_SKU1005,Cancelled,5,5/16/2024,4,'No': '3','8': '121.6796261'
368,1329,SMARTPHONE_SKU1004,Completed,4,3/4/2024,1,'No': '2','3': '126.8240468'
369,1331,SMARTWATCH_SKU1003,Completed,3,6/21/2024,4,'No': '3','5': '69.02969117'
370,1333,TABLET_SKU1002,completed,2,4/10/2024,1,'No': '3','9': '56.45627939'
371,1333,SMARTWATCH_SKU1003,Completed,2,6/19/2024,1,'Yes': '3','7': '69.89256231'
372,1333,TABLET_SKU1002,Completed,4,8/1/2024,1,'No': '3','1': '56.45627939'
373,1335,SMARTPHONE_SKU1004,Completed,3,1/13/2024,4,'No': '2','10': '125.2583178'
374,1335,SMARTWATCH_SKU1003,Completed,5,7/4/2024,1,'No': '3','3': '69.89256231'
375,1335,SMARTPHONE_SKU1001,Cancelled,2,7/10/2024,1,'No': '5','6': '3.770756345'
376,1337,SMARTPHONE_SKU1001,Cancelled,5,12/2/2023,4,'No': '5','7': '3.724203797'
377,1337,TABLET_SKU1002,Completed,3,12/30/2023,4,'No': '3','6': '55.75928829'
378,1340,TABLET_SKU1002,Completed,4,7/7/2024,3,'Yes': '3','10': '62.72919932'
379,1340,LAPTOP_SKU1005,Completed,2,8/22/2024,4,'Yes': '3','8': '121.6796261'
380,1341,SMARTPHONE_SKU1001,Cancelled,5,11/21/2023,4,'No': '5','7': '3.724203797'
381,1342,SMARTWATCH_SKU1003,Completed,5,10/12/2023,1,'No': '3','4': '69.89256231'
382,1342,SMARTPHONE_SKU1004,Cancelled,4,10/21/2023,4,'No': '2','10': '125.2583178'
383,1342,TABLET_SKU1002,Cancelled,4,1/11/2024,4,'No': '3','5': '55.75928829'
384,1342,SMARTPHONE_SKU1004,Cancelled,4,8/5/2024,4,'No': '2','8': '125.2583178'
385,1344,LAPTOP_SKU1005,Cancelled,4,11/4/2023,3,'No': '3','6': '136.8895794'
386,1347,LAPTOP_SKU1005,completed,3,4/16/2024,3,'Yes': '3','10': '136.8895794'
387,1347,SMARTPHONE_SKU1001,Cancelled,2,7/16/2024,3,'No': '5','2': '4.189729272'
388,1348,LAPTOP_SKU1005,Completed,2,10/13/2023,3,'No': '3','4': '136.8895794'
389,1348,SMARTWATCH_SKU1003,Completed,5,11/28/2023,4,'No': '3','5': '69.02969117'
390,1348,LAPTOP_SKU1005,Completed,4,1/28/2024,3,'No': '3','3': '136.8895794'
391,1349,SMARTPHONE_SKU1004,Completed,3,10/1/2023,1,'No': '2','7': '126.8240468'
392,1350,SMARTWATCH_SKU1003,Completed,2,9/11/2024,1,'No': '3','7': '69.89256231'
393,1351,LAPTOP_SKU1005,Cancelled,3,3/1/2024,1,'Yes': '3','1': '123.2006214'
394,1352,SMARTPHONE_SKU1004,Completed,3,9/29/2023,4,'Yes': '2','2': '125.2583178'
395,1352,TABLET_SKU1002,Cancelled,4,10/13/2023,4,'No': '3','7': '55.75928829'
396,1352,SMARTPHONE_SKU1004,Completed,3,7/30/2024,3,'No': '2','1': '140.9156075'
397,1352,TABLET_SKU1002,Completed,5,9/7/2024,3,'No': '3','6': '62.72919932'
398,1353,SMARTPHONE_SKU1004,Cancelled,2,9/25/2023,1,'No': '2','5': '126.8240468'
399,1353,SMARTWATCH_SKU1003,Cancelled,2,11/29/2023,4,'No': '3','1': '69.02969117'
400,1353,SMARTPHONE_SKU1004,Completed,4,4/24/2024,4,'No': '2','7': '125.2583178'
401,1354,LAPTOP_SKU1005,Completed,5,2/25/2024,4,'No': '3','5': '121.6796261'
402,1355,TABLET_SKU1002,Completed,3,8/12/2024,3,'No': '3','6': '62.72919932'
403,1355,LAPTOP_SKU1005,Completed,3,9/15/2024,4,'No': '3','9': '121.6796261'
404,1356,SMARTWATCH_SKU1003,Completed,3,7/2/2024,1,'No': '3','10': '69.89256231'
405,1357,SMARTPHONE_SKU1001,Cancelled,5,9/5/2024,4,'Yes': '5','7': '3.724203797'
406,1358,TABLET_SKU1002,Cancelled,5,5/3/2024,3,'No': '3','3': '62.72919932'
407,1359,TABLET_SKU1002,Cancelled,3,9/26/2023,3,'No': '3','4': '62.72919932'
408,1359,SMARTPHONE_SKU1001,Cancelled,2,9/30/2023,3,'No': '5','10': '4.189729272'
409,1359,LAPTOP_SKU1005,Cancelled,4,5/18/2024,1,'Yes': '3','1': '123.2006214'
410,1362,SMARTWATCH_SKU1003,Cancelled,5,12/1/2023,1,'Yes': '3','9': '69.89256231'
411,1363,SMARTPHONE_SKU1001,Completed,3,4/12/2024,3,'No': '5','1': '4.189729272'
412,1364,SMARTWATCH_SKU1003,Completed,5,6/13/2024,3,'No': '3','3': '77.65840257'
413,1364,SMARTPHONE_SKU1001,Cancelled,4,8/4/2024,3,'No': '5','5': '4.189729272'
414,1365,SMARTPHONE_SKU1004,Completed,2,3/9/2024,4,'No': '2','10': '125.2583178'
415,1368,LAPTOP_SKU1005,Cancelled,5,3/7/2024,1,'No': '3','4': '123.2006214'
416,1368,SMARTPHONE_SKU1001,Completed,5,5/15/2024,1,'No': '5','7': '3.770756345'
417,1368,LAPTOP_SKU1005,Cancelled,4,6/5/2024,1,'No': '3','2': '123.2006214'
418,1369,SMARTPHONE_SKU1004,Completed,3,12/18/2023,3,'No': '2','9': '140.9156075'
419,1372,SMARTPHONE_SKU1004,Completed,2,6/10/2024,3,'No': '2','3': '140.9156075'
420,1372,SMARTPHONE_SKU1001,Cancelled,2,8/4/2024,4,'No': '5','2': '3.724203797'
421,1374,SMARTPHONE_SKU1004,complete,4,3/27/2024,4,'No': '2','8': '125.2583178'
422,1374,SMARTPHONE_SKU1001,Completed,5,5/22/2024,3,'No': '5','8': '4.189729272'
423,1375,LAPTOP_SKU1005,Completed,2,9/22/2024,3,'No': '3','6': '136.8895794'
424,1378,SMARTPHONE_SKU1001,Completed,5,5/2/2024,3,'No': '5','8': '4.189729272'
425,1378,SMARTPHONE_SKU1004,Cancelled,5,7/21/2024,3,'No': '2','9': '140.9156075'
426,1379,LAPTOP_SKU1005,Completed,4,10/11/2023,1,'No': '3','8': '123.2006214'
427,1381,SMARTPHONE_SKU1001,complete,3,12/6/2023,1,'No': '5','1': '3.770756345'
428,1381,SMARTPHONE_SKU1001,Completed,5,1/9/2024,1,'No': '5','3': '3.770756345'
429,1382,LAPTOP_SKU1005,Cancelled,3,2/4/2024,1,'No': '3','7': '123.2006214'
430,1383,SMARTWATCH_SKU1003,Completed,5,7/26/2024,4,'No': '3','2': '69.02969117'
431,1385,SMARTPHONE_SKU1004,Completed,4,3/28/2024,4,'No': '2','3': '125.2583178'
432,1387,TABLET_SKU1002,Completed,4,6/17/2024,3,'No': '3','3': '62.72919932'
433,1388,TABLET_SKU1002,Completed,2,3/15/2024,4,'No': '3','5': '55.75928829'
434,1389,TABLET_SKU1002,Completed,3,9/30/2023,4,'No': '3','6': '55.75928829'
435,1389,SMARTPHONE_SKU1004,Completed,5,7/25/2024,3,'No': '2','4': '140.9156075'
436,1389,SMARTWATCH_SKU1003,Completed,3,9/7/2024,3,'Yes': '3','10': '77.65840257'
437,1390,SMARTPHONE_SKU1001,Cancelled,5,11/3/2023,4,'No': '5','2': '3.724203797'
438,1390,TABLET_SKU1002,Completed,4,12/30/2023,4,'Yes': '3','6': '55.75928829'
439,1393,SMARTPHONE_SKU1001,Cancelled,4,1/5/2024,1,'No': '5','7': '3.770756345'
440,1395,LAPTOP_SKU1005,Completed,4,5/9/2024,3,'No': '3','7': '136.8895794'
441,1396,SMARTWATCH_SKU1003,complete,2,12/2/2023,1,'Yes': '3','1': '69.89256231'
442,1398,SMARTPHONE_SKU1004,Completed,4,7/22/2024,3,'No': '2','10': '140.9156075'
443,1399,SMARTWATCH_SKU1003,Completed,5,12/5/2023,4,'No': '3','7': '69.02969117'
444,1399,LAPTOP_SKU1005,Completed,3,1/15/2024,3,'Yes': '3','1': '136.8895794'
445,1399,SMARTPHONE_SKU1001,Cancelled,2,7/18/2024,1,'No': '5','1': '3.770756345'
446,1400,TABLET_SKU1002,Completed,2,11/10/2023,4,'No': '3','8': '55.75928829'
447,1400,LAPTOP_SKU1005,Completed,3,8/15/2024,3,'No': '3','3': '136.8895794'
448,1401,LAPTOP_SKU1005,Completed,4,11/2/2023,4,'Yes': '3','7': '121.6796261'
449,1401,SMARTWATCH_SKU1003,Cancelled,4,12/27/2023,1,'No': '3','4': '69.89256231'
450,1401,LAPTOP_SKU1005,Cancelled,5,4/9/2024,4,'No': '3','1': '121.6796261'
451,1402,SMARTWATCH_SKU1003,Completed,2,4/29/2024,4,'No': '3','1': '69.02969117'
452,1402,SMARTPHONE_SKU1004,Cancelled,5,9/23/2024,4,'No': '2','5': '125.2583178'
453,1403,SMARTPHONE_SKU1004,Completed,3,1/23/2024,1,'Yes': '2','3': '126.8240468'
454,1403,SMARTWATCH_SKU1003,Completed,5,7/29/2024,1,'No': '3','5': '69.89256231'
455,1404,TABLET_SKU1002,Completed,3,2/18/2024,1,'No': '3','1': '56.45627939'
456,1405,TABLET_SKU1002,Completed,5,7/15/2024,4,'No': '3','5': '55.75928829'
457,1406,TABLET_SKU1002,complete,2,7/17/2024,3,'No': '3','6': '62.72919932'
458,1408,SMARTPHONE_SKU1001,Completed,4,1/31/2024,4,'No': '5','5': '3.724203797'
459,1408,SMARTPHONE_SKU1001,Completed,5,8/9/2024,1,'No': '5','6': '3.770756345'
460,1409,SMARTPHONE_SKU1004,Cancelled,4,12/26/2023,3,'No': '2','5': '140.9156075'
461,1409,SMARTPHONE_SKU1001,Completed,2,2/5/2024,4,'No': '5','5': '3.724203797'
462,1411,SMARTPHONE_SKU1001,Completed,5,11/30/2023,4,'No': '5','7': '3.724203797'
463,1411,SMARTPHONE_SKU1004,Cancelled,5,9/17/2024,1,'No': '2','5': '126.8240468'
464,1416,SMARTWATCH_SKU1003,Completed,5,4/6/2024,1,'Yes': '3','5': '69.89256231'
465,1416,SMARTWATCH_SKU1003,Cancelled,5,5/7/2024,4,'No': '3','4': '69.02969117'
466,1416,SMARTWATCH_SKU1003,Completed,3,6/16/2024,3,'No': '3','7': '77.65840257'
467,1419,SMARTPHONE_SKU1001,Completed,3,9/24/2023,4,'Yes': '5','6': '3.724203797'
468,1420,SMARTPHONE_SKU1004,Completed,5,12/19/2023,3,'No': '2','8': '140.9156075'
469,1421,TABLET_SKU1002,Completed,2,4/1/2024,1,'No': '3','7': '56.45627939'
470,1422,LAPTOP_SKU1005,Cancelled,2,12/6/2023,4,'No': '3','4': '121.6796261'
471,1422,SMARTPHONE_SKU1004,Completed,5,7/5/2024,4,'No': '2','7': '125.2583178'
472,1422,SMARTWATCH_SKU1003,Cancelled,4,7/27/2024,3,'No': '3','2': '77.65840257'
473,1422,SMARTWATCH_SKU1003,Completed,3,9/20/2024,4,'Yes': '3','9': '69.02969117'
474,1423,TABLET_SKU1002,Completed,2,10/26/2023,4,'Yes': '3','9': '55.75928829'
475,1423,SMARTWATCH_SKU1003,Completed,3,3/30/2024,3,'No': '3','4': '77.65840257'
476,1424,LAPTOP_SKU1005,Completed,5,11/13/2023,4,'Yes': '3','8': '121.6796261'
477,1425,LAPTOP_SKU1005,Completed,4,1/24/2024,4,'Yes': '3','9': '121.6796261'
478,1425,TABLET_SKU1002,Completed,2,5/1/2024,3,'No': '3','2': '62.72919932'
479,1427,SMARTPHONE_SKU1001,Cancelled,4,2/15/2024,3,'No': '5','2': '4.189729272'
480,1428,SMARTPHONE_SKU1004,Completed,3,6/19/2024,1,'No': '2','4': '126.8240468'
481,1429,SMARTWATCH_SKU1003,Completed,5,11/14/2023,1,'No': '3','2': '69.89256231'
482,1430,TABLET_SKU1002,Completed,4,11/17/2023,1,'No': '3','6': '56.45627939'
483,1431,SMARTPHONE_SKU1001,Completed,3,10/13/2023,1,'Yes': '5','7': '3.770756345'
484,1431,LAPTOP_SKU1005,Cancelled,5,12/4/2023,4,'No': '3','9': '121.6796261'
485,1431,SMARTPHONE_SKU1004,Completed,4,12/14/2023,3,'No': '2','4': '140.9156075'
486,1431,LAPTOP_SKU1005,Completed,3,1/9/2024,1,'No': '3','3': '123.2006214'
487,1433,LAPTOP_SKU1005,Completed,2,2/26/2024,1,'No': '3','6': '123.2006214'
488,1434,SMARTPHONE_SKU1001,Completed,2,3/26/2024,3,'No': '5','3': '4.189729272'
489,1435,SMARTWATCH_SKU1003,Completed,5,5/19/2024,3,'Yes': '3','1': '77.65840257'
490,1436,LAPTOP_SKU1005,Completed,4,2/19/2024,1,'No': '3','7': '123.2006214'
491,1436,SMARTPHONE_SKU1004,Completed,5,2/21/2024,1,'No': '2','9': '126.8240468'
492,1442,TABLET_SKU1002,Cancelled,5,10/29/2023,4,'No': '3','3': '55.75928829'
493,1443,SMARTPHONE_SKU1001,Completed,2,4/30/2024,3,'No': '5','4': '4.189729272'
494,1443,TABLET_SKU1002,Completed,5,6/30/2024,3,'No': '3','8': '62.72919932'
495,1445,SMARTPHONE_SKU1004,Cancelled,5,5/14/2024,3,'Yes': '2','6': '140.9156075'
496,1447,SMARTWATCH_SKU1003,Cancelled,5,12/10/2023,4,'No': '3','8': '69.02969117'
497,1447,TABLET_SKU1002,Completed,2,4/25/2024,1,'No': '3','9': '56.45627939'
498,1447,SMARTPHONE_SKU1004,Completed,5,5/20/2024,3,'Yes': '2','4': '140.9156075'
499,1447,LAPTOP_SKU1005,Completed,3,6/15/2024,3,'No': '3','7': '136.8895794'
500,1448,TABLET_SKU1002,Cancelled,2,11/8/2023,1,'No': '3','3': '56.45627939'
501,1449,SMARTPHONE_SKU1004,Completed,3,3/19/2024,4,'No': '2','2': '125.2583178'
502,1450,TABLET_SKU1002,Completed,2,4/7/2024,1,'No': '3','4': '56.45627939'
503,1451,LAPTOP_SKU1005,Completed,5,11/22/2023,3,'No': '3','2': '136.8895794'
504,1451,SMARTPHONE_SKU1004,Completed,2,12/19/2023,3,'No': '2','1': '140.9156075'
505,1454,LAPTOP_SKU1005,Cancelled,5,7/31/2024,4,'Yes': '3','9': '121.6796261'
506,1454,SMARTWATCH_SKU1003,Completed,5,8/21/2024,4,'No': '3','9': '69.02969117'
507,1455,SMARTPHONE_SKU1001,Completed,2,3/19/2024,1,'No': '5','5': '3.770756345'
508,1455,SMARTPHONE_SKU1004,Completed,4,6/16/2024,1,'No': '2','10': '126.8240468'
509,1456,SMARTPHONE_SKU1004,Cancelled,2,2/20/2024,1,'No': '2','1': '126.8240468'
510,1457,SMARTPHONE_SKU1004,Completed,4,12/14/2023,1,'Yes': '2','2': '126.8240468'
511,1457,SMARTWATCH_SKU1003,Cancelled,3,7/8/2024,1,'Yes': '3','1': '69.89256231'
512,1458,TABLET_SKU1002,Completed,3,12/20/2023,1,'No': '3','1': '56.45627939'
513,1458,LAPTOP_SKU1005,Cancelled,3,8/1/2024,4,'No': '3','8': '121.6796261'
514,1460,SMARTPHONE_SKU1001,Completed,4,11/14/2023,3,'No': '5','2': '4.189729272'
515,1460,SMARTPHONE_SKU1001,Completed,3,6/5/2024,3,'No': '5','1': '4.189729272'
516,1460,SMARTWATCH_SKU1003,Completed,4,7/2/2024,1,'No': '3','6': '69.89256231'
517,1461,SMARTWATCH_SKU1003,Completed,3,9/1/2024,4,'No': '3','8': '69.02969117'
518,1461,SMARTPHONE_SKU1004,Completed,4,9/8/2024,4,'No': '2','9': '125.2583178'
519,1462,SMARTPHONE_SKU1004,Completed,3,5/6/2024,4,'No': '2','5': '125.2583178'
520,1462,SMARTPHONE_SKU1001,Completed,3,7/24/2024,4,'No': '5','9': '3.724203797'
521,1463,TABLET_SKU1002,Completed,2,9/30/2023,3,'No': '3','3': '62.72919932'
522,1464,SMARTPHONE_SKU1004,Completed,2,6/24/2024,3,'No': '2','7': '140.9156075'
523,1465,SMARTPHONE_SKU1004,Completed,2,10/7/2023,4,'Yes': '2','10': '125.2583178'
524,1465,TABLET_SKU1002,Completed,3,3/23/2024,1,'No': '3','3': '56.45627939'
525,1466,SMARTWATCH_SKU1003,Completed,4,12/20/2023,3,'Yes': '3','1': '77.65840257'
526,1466,SMARTPHONE_SKU1004,Completed,5,5/9/2024,3,'No': '2','4': '140.9156075'
527,1466,LAPTOP_SKU1005,Completed,3,6/1/2024,1,'No': '3','1': '123.2006214'
528,1466,LAPTOP_SKU1005,Cancelled,5,8/3/2024,4,'No': '3','10': '121.6796261'
529,1467,SMARTWATCH_SKU1003,Completed,4,4/27/2024,3,'No': '3','9': '77.65840257'
530,1469,LAPTOP_SKU1005,Completed,4,8/13/2024,3,'No': '3','4': '136.8895794'
531,1470,SMARTWATCH_SKU1003,Completed,4,5/12/2024,1,'No': '3','4': '69.89256231'
532,1473,SMARTPHONE_SKU1001,Completed,2,1/11/2024,3,'Yes': '5','4': '4.189729272'
533,1473,SMARTWATCH_SKU1003,Completed,2,1/31/2024,3,'No': '3','2': '77.65840257'
534,1473,SMARTPHONE_SKU1001,Completed,3,8/5/2024,3,'No': '5','7': '4.189729272'
535,1475,LAPTOP_SKU1005,Completed,3,6/13/2024,3,'No': '3','3': '136.8895794'
536,1476,LAPTOP_SKU1005,Completed,2,8/22/2024,4,'No': '3','5': '121.6796261'
537,1477,TABLET_SKU1002,Completed,3,12/20/2023,4,'No': '3','10': '55.75928829'
538,1478,TABLET_SKU1002,Completed,4,2/17/2024,3,'No': '3','10': '62.72919932'
539,1478,SMARTPHONE_SKU1004,Completed,3,5/31/2024,3,'No': '2','5': '140.9156075'
540,1480,SMARTPHONE_SKU1004,Completed,4,2/8/2024,3,'No': '2','10': '140.9156075'
541,1480,SMARTWATCH_SKU1003,Cancelled,3,9/19/2024,3,'No': '3','9': '77.65840257'
542,1481,TABLET_SKU1002,Completed,3,1/15/2024,1,'Yes': '3','5': '56.45627939'
543,1481,SMARTWATCH_SKU1003,Completed,2,2/20/2024,4,'No': '3','10': '69.02969117'
544,1482,SMARTPHONE_SKU1001,Cancelled,5,10/13/2023,1,'No': '5','10': '3.770756345'
545,1482,SMARTPHONE_SKU1001,Cancelled,5,2/3/2024,4,'No': '5','9': '3.724203797'
546,1483,SMARTWATCH_SKU1003,Cancelled,5,11/1/2023,3,'No': '3','4': '77.65840257'
